DEPTH_LSF,UCAV,RHON,GR_RAB,GRMA,BPHI,TNPH,A40B,RES_BD,P16B,VCO,VSH
175.3338,,,80.35334,61.02519,,,,,,,
175.3643,,,80.3202,61.18528,,,,,,,
175.4253,,,80.26897,61.63035,,,,,,,
175.4558,,,80.25097,61.91469,,,,,,,
175.4862,,,80.23296,62.19915,,,,,,,
175.5167,,,80.21492,62.48406,,,,,,,
175.5777,,,80.2383,62.55542,,,,,,,
175.6082,,,80.27963,62.34285,,,,,,,
175.6386,,,80.32098,62.1302,,,,,,,
175.6691,,,80.3624,61.91721,,,,,,,
175.7301,,,80.85027,61.3016,,,,,,,
175.7606,,,81.29631,60.89896,,,,,,,
175.791,,,81.74254,60.49615,,,,,,,
175.8215,,,82.18947,60.0927,,,,,,,
175.8825,,,82.50231,59.67146,,,,,,,
175.913,,,82.36932,59.65282,,,,,,,
175.9434,,,82.23627,59.63417,,,,,,,
175.9739,,,82.10301,59.6155,,,,,,,
176.0349,,,81.40994,59.66117,,,,,,,
176.0654,,,80.85035,59.72543,,,,,,,
176.0958,,,80.28939,59.78985,,,,,,,
176.1263,,,79.7298,59.85411,,,,,,,
176.1873,,,79.5704,59.73393,,,,,,,
176.2178,,,79.9704,59.5496,,,,,,,
176.2482,,,80.37138,59.36483,,,,,,,
176.2787,,,80.77137,59.1805,,,,,,,
176.3397,,,81.41751,58.89451,,,,,,,
176.3702,,,81.66386,58.79275,,,,,,,
176.4006,,,81.90984,58.69115,,,,,,,
176.4311,,,82.1557,58.58959,,,,,,,
176.4921,,,81.78047,58.00997,,,,,,,
176.5226,,,81.15826,57.53117,,,,,,,
176.553,,,80.53701,57.05313,,,,,,,
176.5835,,,79.91604,56.57529,,,,,,,
176.6445,,,79.02958,56.1158,,,,,,,
176.675,,,78.76402,56.13449,,,,,,,
176.7054,,,78.49887,56.15315,,,,,,,
176.7359,,,78.23384,56.1718,,,,,,,
176.7969,,,78.34264,55.77271,,,,,,,
176.8274,,,78.71741,55.35413,,,,,,,
176.8578,,,79.09159,54.93621,,,,,,,
176.8883,,,79.46561,54.51848,,,,,,,
176.9493,,,79.87968,54.3341,,,,,,,
176.9798,,,79.9193,54.56741,,,,,,,
177.0102,,,79.95895,54.80083,,,,,,,
177.0407,,,79.99857,55.03414,,,,,,,
177.1017,,,79.63589,55.33963,,,,,,,
177.1322,,,79.23426,55.41142,,,,,,,
177.1626,,,78.83245,55.48325,,,,,,,
177.1931,,,78.43081,55.55503,,,,,,,
177.2541,,,77.88162,56.09549,,,,,,,
177.2846,,,77.73482,56.5633,,,,,,,
177.315,,,77.58795,57.03133,,,,,,,
177.3455,,,77.44115,57.49915,,,,,,,
177.4065,,,77.19981,58.13496,,,,,,,
177.437,,,77.10561,58.30205,,,,,,,
177.4674,,,77.01138,58.46921,,,,,,,
177.4979,,,76.917,58.63663,,,,,,,
177.5589,,,76.37002,58.60012,,,,,,,
177.5894,,,75.91777,58.39685,,,,,,,
177.6198,,,75.46532,58.1935,,,,,,,
177.6503,,,75.01218,57.98982,,,,,,,
177.7113,,,74.32967,57.44434,,,,,,,
177.7418,,,74.09957,57.10246,,,,,,,
177.7722,,,73.86935,56.76042,,,,,,,
177.8027,,,73.63879,56.41786,,,,,,,
177.8637,,,73.894,55.78178,,,,,,,
177.8942,,,74.37881,55.48784,,,,,,,
177.9246,,,74.86383,55.19377,,,,,,,
177.9551,,,75.34962,54.89923,,,,,,,
178.0161,,,76.7061,54.64346,,,,,,,
178.0466,,,77.57703,54.68161,,,,,,,
178.077,,,78.45009,54.71986,,,,,,,
178.1075,,,79.32102,54.75801,,,,,,,
178.1685,,,80.47024,54.62426,,,,,,,
178.199,,,80.74816,54.45247,,,,,,,
178.2294,,,81.02676,54.28026,,,,,,,
178.2599,,,81.30468,54.10847,,,,,,,
178.3209,,,81.28895,53.64122,,,,,,,
178.3514,,,80.99475,53.34538,,,,,,,
178.3818,,,80.70103,53.05001,,,,,,,
178.4123,,,80.40742,52.75477,,,,,,,
178.4733,,,80.66405,52.44431,,,,,,,
178.5038,,,81.21537,52.42922,,,,,,,
178.5342,,,81.76582,52.41416,,,,,,,
178.5647,,,82.31604,52.39911,,,,,,,
178.6257,,,83.64819,52.89373,,,,,,,
178.6562,,,84.43118,53.40434,,,,,,,
178.6866,,,85.21293,53.91415,,,,,,,
178.7171,,,85.99435,54.42374,,,,,,,
178.7781,,,86.73125,55.16691,,,,,,,
178.8086,,,86.68597,55.40052,,,,,,,
178.839,,,86.64077,55.63375,,,,,,,
178.8695,,,86.59558,55.86689,,,,,,,
178.9305,,,86.36416,56.40187,,,,,,,
178.961,,,86.17831,56.70292,,,,,,,
178.9914,,,85.99238,57.00409,,,,,,,
179.0219,,,85.80653,57.30514,,,,,,,
179.0829,,,85.64233,57.52824,,,,,,,
179.1134,,,85.66415,57.45008,,,,,,,
179.1438,,,85.68599,57.37189,,,,,,,
179.1743,,,85.70781,57.29373,,,,,,,
179.2353,,,85.38573,57.40439,,,,,,,
179.2658,,,85.04234,57.59303,,,,,,,
179.2962,,,84.69879,57.78175,,,,,,,
179.3267,,,84.35471,57.97076,,,,,,,
179.3877,,,83.02816,57.59625,,,,,,,
179.4182,,,82.0462,57.03397,,,,,,,
179.4486,,,81.06381,56.47146,,,,,,,
179.4791,,,80.07989,55.90806,,,,,,,
179.5401,,,78.53079,55.08574,,,,,,,
179.5706,,,77.964,54.82579,,,,,,,
179.601,,,77.39698,54.56574,,,,,,,
179.6315,,,76.82906,54.30528,,,,,,,
179.6925,,,76.55146,54.08985,,,,,,,
179.723,,,76.84023,54.13425,,,,,,,
179.7534,,,77.12911,54.17868,,,,,,,
179.7839,,,77.41846,54.22317,,,,,,,
179.8449,,,77.99419,54.4457,,,,,,,
179.8754,,,78.28091,54.62367,,,,,,,
179.9058,,,78.56775,54.80171,,,,,,,
179.9363,,,78.85504,54.98003,,,,,,,
179.9973,,,78.88611,55.1342,,,,,,,
180.0278,,,78.63063,55.1104,,,,,,,
180.0582,,,78.37453,55.08655,,,,,,,
180.0887,,,78.11904,55.06275,,,,,,,
180.1497,,,77.672,54.93424,,,,,,,
180.1802,,,77.48025,54.8294,,,,,,,
180.2106,,,77.28879,54.72471,,,,,,,
180.2411,,,77.09742,54.62007,,,,,,,
180.3021,,,76.80499,54.56824,,,,,,,
180.3326,,,76.70384,54.62117,,,,,,,
180.363,,,76.60287,54.67402,,,,,,,
180.3935,,,76.50193,54.72685,,,,,,,
180.4545,,,76.23721,54.62012,,,,,,,
180.485,,,76.07319,54.46025,,,,,,,
180.5154,,,75.90944,54.30064,,,,,,,
180.5459,,,75.74575,54.1411,,,,,,,
180.6069,,,76.36977,53.32693,,,,,,,
180.6374,,,77.15907,52.67119,,,,,,,
180.6678,,,77.94714,52.01648,,,,,,,
180.6983,,,78.73487,51.36206,,,,,,,
180.7593,,,79.82918,50.9482,,,,,,,
180.7898,,,80.13567,51.18985,,,,,,,
180.8202,,,80.44169,51.43112,,,,,,,
180.8507,,,80.74757,51.67228,,,,,,,
180.9117,,,80.1114,51.75589,,,,,,,
180.9422,,,79.17073,51.59837,,,,,,,
180.9726,,,78.22966,51.44078,,,,,,,
181.0031,,,77.28899,51.28326,,,,,,,
181.0641,,,75.94498,51.65039,,,,,,,
181.0946,,,75.54345,52.17435,,,,,,,
181.125,,,75.14173,52.69855,,,,,,,
181.1555,,,74.7402,53.22252,,,,,,,
181.2165,,,74.25154,53.24173,,,,,,,
181.247,,,74.16509,52.73703,,,,,,,
181.2774,,,74.07861,52.23209,,,,,,,
181.3079,,,73.992,51.72638,,,,,,,
181.3689,,,74.12021,52.30209,,,,,,,
181.3994,,,74.33453,53.38081,,,,,,,
181.4298,,,74.54894,54.46001,,,,,,,
181.4603,,,74.76369,55.5409,,,,,,,
181.5213,,,75.5423,56.65948,,,,,,,
181.5518,,,76.10599,56.69962,,,,,,,
181.5822,,,76.66991,56.73979,,,,,,,
181.6127,,,77.23473,56.78001,,,,,,,
181.6737,,,77.91016,57.25705,,,,,,,
181.7042,,,78.02187,57.6935,,,,,,,
181.7346,,,78.13363,58.13013,,,,,,,
181.7651,,,78.24556,58.56746,,,,,,,
181.8261,,,78.294,58.51561,,,,,,,
181.8566,,,78.23077,58.02773,,,,,,,
181.887,,,78.16752,57.53964,,,,,,,
181.9175,,,78.10417,57.05079,,,,,,,
181.9785,,,78.14004,57.05968,,,,,,,
182.009,,,78.23907,57.55618,,,,,,,
182.0394,,,78.33834,58.05388,,,,,,,
182.0699,,,78.43737,58.55037,,,,,,,
182.1309,,,78.60234,59.27048,,,,,,,
182.1614,,,78.66836,59.49427,,,,,,,
182.1918,,,78.73428,59.7177,,,,,,,
182.2223,,,78.80016,59.94104,,,,,,,
182.2833,,,78.63847,59.77882,,,,,,,
182.3138,,,78.41048,59.39252,,,,,,,
182.3442,,,78.18287,59.00684,,,,,,,
182.3747,,,77.95535,58.62133,,,,,,,
182.4357,,,77.89346,58.16769,,,,,,,
182.4662,,,78.05951,58.09969,,,,,,,
182.4966,,,78.22531,58.0318,,,,,,,
182.5271,,,78.39104,57.96393,,,,,,,
182.5881,,,79.32275,57.81942,,,,,,,
182.6186,,,80.09007,57.74268,,,,,,,
182.649,,,80.85619,57.66607,,,,,,,
182.6795,,,81.62196,57.58949,,,,,,,
182.7405,,,82.92275,58.20016,,,,,,,
182.771,,,83.45812,58.88893,,,,,,,
182.8014,,,83.99267,59.57663,,,,,,,
182.8319,,,84.52696,60.26402,,,,,,,
182.8929,,,85.02003,61.14416,,,,,,,
182.9234,,,84.97828,61.33581,,,,,,,
182.9538,,,84.9365,61.52755,,,,,,,
182.9843,,,84.89474,61.7192,,,,,,,
183.0453,,,84.32842,62.15897,,,,,,,
183.0758,,,83.80476,62.40646,,,,,,,
183.1062,,,83.28085,62.65405,,,,,,,
183.1367,,,82.75719,62.90153,,,,,,,
183.1977,,,81.98006,63.08654,,,,,,,
183.2282,,,81.72771,63.0238,,,,,,,
183.2586,,,81.47526,62.96103,,,,,,,
183.2891,,,81.22241,62.89817,,,,,,,
183.3501,,,81.67151,62.65564,,,,,,,
183.3806,,,82.37193,62.47606,,,,,,,
183.411,,,83.07266,62.2964,,,,,,,
183.4415,,,83.7745,62.11647,,,,,,,
183.5025,,,85.2736,61.67452,,,,,,,
183.533,,,86.07156,61.4124,,,,,,,
183.5634,,,86.86986,61.15016,,,,,,,
183.5939,,,87.66941,60.88752,,,,,,,
183.6549,,,88.77243,60.59113,,,,,,,
183.6854,,,89.07729,60.55686,,,,,,,
183.7158,,,89.38229,60.52258,,,,,,,
183.7463,,,89.68777,60.48824,,,,,,,
183.8073,,,90.90524,60.49031,,,,,,,
183.8378,,,91.81709,60.52661,,,,,,,
183.8682,,,92.73117,60.56301,,,,,,,
183.8987,,,93.64302,60.59931,,,,,,,
183.9597,,,95.22593,60.68411,,,,,,,
183.9902,,,95.89634,60.73257,,,,,,,
184.0206,,,96.56841,60.78115,,,,,,,
184.0511,,,97.23882,60.82961,,,,,,,
184.1121,,,96.73958,60.94368,,,,,,,
184.1426,,,95.56792,61.00936,,,,,,,
184.173,,,94.3981,61.07494,,,,,,,
184.2035,,,93.22879,61.1405,,,,,,,
184.2645,,,90.71927,61.08257,,,,,,,
184.295,,,89.37746,60.95884,,,,,,,
184.3254,,,88.03773,60.83531,,,,,,,
184.3559,,,86.69861,60.71184,,,,,,,
184.4169,,,84.85821,60.3853,,,,,,,
184.4474,,,84.35695,60.18195,,,,,,,
184.4778,,,83.85647,59.97893,,,,,,,
184.5083,,,83.35622,59.77599,,,,,,,
184.5693,,,82.53055,59.37958,,,,,,,
184.5998,,,82.20492,59.1859,,,,,,,
184.6302,,,81.8798,58.99252,,,,,,,
184.6607,,,81.55482,58.79923,,,,,,,
184.7217,,,81.59371,58.46302,,,,,,,
184.7522,,,81.95723,58.32058,,,,,,,
184.7826,,,82.3209,58.17807,,,,,,,
184.8131,,,82.68441,58.03562,,,,,,,
184.8741,,,84.10934,58.064,,,,,,,
184.9046,,,85.1685,58.2347,,,,,,,
184.935,,,86.22813,58.40546,,,,,,,
184.9655,,,87.28729,58.57616,,,,,,,
185.0265,,,88.23804,58.69084,,,,,,,
185.057,,,88.12841,58.63468,,,,,,,
185.0874,,,88.01873,58.57849,,,,,,,
185.1179,,,87.9091,58.52233,,,,,,,
185.1789,,,87.10455,58.73093,,,,,,,
185.2094,,,86.41077,58.99541,,,,,,,
185.2398,,,85.7167,59.26,,,,,,,
185.2703,,,85.02153,59.52501,,,,,,,
185.3313,,,84.39033,59.54739,,,,,,,
185.3618,,,84.45255,59.30571,,,,,,,
185.3922,,,84.51482,59.06392,,,,,,,
185.4227,,,84.57716,58.82175,,,,,,,
185.4837,,,83.81548,58.42937,,,,,,,
185.5142,,,82.99246,58.2788,,,,,,,
185.5446,,,82.16908,58.12815,,,,,,,
185.5751,,,81.34441,57.97727,,,,,,,
185.6361,,,79.57733,57.31051,,,,,,,
185.6666,,,78.63411,56.79482,,,,,,,
185.697,,,77.69048,56.27889,,,,,,,
185.7275,,,76.74537,55.76216,,,,,,,
185.7885,,,76.4624,55.24007,,,,,,,
185.819,,,77.12225,55.23375,,,,,,,
185.8494,,,77.78371,55.22742,,,,,,,
185.8799,,,78.44355,55.2211,,,,,,,
185.9409,,,79.83685,55.13601,,,,,,,
185.9714,,,80.56967,55.05728,,,,,,,
186.0018,,,81.30428,54.97837,,,,,,,
186.0323,,,82.0371,54.89964,,,,,,,
186.0933,,,82.50549,54.80658,,,,,,,
186.1238,,,82.24034,54.79224,,,,,,,
186.1542,,,81.9756,54.77793,,,,,,,
186.1847,,,81.71098,54.76362,,,,,,,
186.2457,,,81.33023,54.97735,,,,,,,
186.2762,,,81.21406,55.20579,,,,,,,
186.3066,,,81.09805,55.43387,,,,,,,
186.3371,,,80.98212,55.66185,,,,,,,
186.3981,,,81.06936,56.2748,,,,,,,
186.4286,,,81.273,56.66032,,,,,,,
186.459,,,81.47633,57.04524,,,,,,,
186.4895,,,81.67957,57.42999,,,,,,,
186.5505,,,81.64858,58.09512,,,,,,,
186.581,,,81.4137,58.37573,,,,,,,
186.6114,,,81.17918,58.6559,,,,,,,
186.6419,,,80.94476,58.93595,,,,,,,
186.7029,,,80.63821,59.23655,,,,,,,
186.7334,,,80.56645,59.25678,,,,,,,
186.7638,,,80.49467,59.27702,,,,,,,
186.7943,,,80.42291,59.29724,,,,,,,
186.8553,,,80.60484,59.29778,,,,,,,
186.8858,,,80.85818,59.27809,,,,,,,
186.9162,,,81.11163,59.25839,,,,,,,
186.9467,,,81.36497,59.2387,,,,,,,
187.0077,,,81.07117,59.92805,,,,,,,
187.0382,,,80.52452,60.63605,,,,,,,
187.0686,,,79.97762,61.34435,,,,,,,
187.0991,,,79.42987,62.05376,,,,,,,
187.1601,,,78.4355,63.00387,,,,,,,
187.1906,,,77.98814,63.246,,,,,,,
187.221,,,77.54057,63.48823,,,,,,,
187.2515,,,77.09231,63.73084,,,,,,,
187.3125,,,77.11559,63.65585,,,,,,,
187.343,,,77.58553,63.33919,,,,,,,
187.3734,,,78.05568,63.0224,,,,,,,
187.4039,,,78.52657,62.7051,,,,,,,
187.4649,,,79.26624,61.99673,,,,,,,
187.4954,,,79.53577,61.60537,,,,,,,
187.5258,,,79.80541,61.21384,,,,,,,
187.5563,,,80.07549,60.8217,,,,,,,
187.6173,,,81.36006,60.24094,,,,,,,
187.6478,,,82.37421,60.0517,,,,,,,
187.6782,,,83.38881,59.86238,,,,,,,
187.7087,,,84.405,59.67276,,,,,,,
187.7697,,,87.17151,59.66427,,,,,,,
187.8002,,,88.92243,59.84492,,,,,,,
187.8306,,,90.67764,60.026,,,,,,,
187.8611,,,92.42857,60.20665,,,,,,,
187.9221,,,94.24125,60.15798,,,,,,,
187.9526,,,94.30254,59.92828,,,,,,,
187.983,,,94.36375,59.69894,,,,,,,
188.0135,,,94.42493,59.4697,,,,,,,
188.0745,,,93.29056,59.3149,,,,,,,
188.105,,,92.09307,59.38957,,,,,,,
188.1354,,,90.89746,59.46412,,,,,,,
188.1659,,,89.70237,59.53864,,,,,,,
188.2269,,,87.59991,59.29111,,,,,,,
188.2574,,,86.6917,58.96845,,,,,,,
188.2878,,,85.7849,58.64629,,,,,,,
188.3183,,,84.87851,58.32428,,,,,,,
188.3488,,,83.97172,58.00212,,,,1.014266,,,
188.3793,,,83.50282,57.80941,,,,,,,
188.4098,,,83.03334,57.61644,,,,,,,
188.4402,,,82.56459,57.42378,,,,,,,
188.4707,,,82.09605,57.2312,,,,,,,
188.5012,,,81.6273,57.03854,,,,1.603396,,,
188.5317,,,81.76005,56.7077,,,,,,,
188.5622,,,81.8933,56.37626,,,,,,,
188.5926,,,82.02636,56.04535,,,,,,,
188.6231,,,82.15935,55.71458,,,,,,,
188.6536,,,82.29239,55.38366,,,,1.086405,,,
188.6841,,,82.32117,55.43948,,,,,,,
188.7146,,,82.34982,55.49541,,,,,,,
188.745,,,82.37849,55.55136,,,,,,,
188.7755,,,82.40714,55.60729,,,,,,,
188.806,,,82.43579,55.66325,,,,1.509915,,,
188.8365,,,81.92996,55.86812,,,,,,,
188.867,,,81.42493,56.07261,,,,,,,
188.8974,,,80.91968,56.27719,,,,,,,
188.9279,,,80.41465,56.48168,,,,,,,
188.9584,,,79.90842,56.68676,,,,1.574018,,,
188.9889,,,79.439,56.98007,,,,,,,
189.0194,,,78.96976,57.27324,,,,,,,
189.0498,,,78.50034,57.56655,,,,,,,
189.0803,,,78.03017,57.86031,,,,,,,
189.1108,,,77.56091,58.1537,,,,1.472693,,,
189.1413,,,77.28526,58.54574,,,,,,,
189.1718,,,77.00973,58.9376,,,,,,,
189.2022,,,76.73408,59.32964,,,,,,,
189.2327,,,76.458,59.72229,,,,,,,
189.2632,,,76.18259,60.1141,,,,0.9323433,,,
189.2937,,,76.25389,60.19455,,,,,,,
189.3242,,,76.32516,60.27497,,,,,,,
189.3546,,,76.39647,60.35542,,,,,,,
189.3851,,,76.46788,60.436,,,,,,,
189.4156,,,76.53921,60.51638,,,,1.455035,,,
189.4461,,,76.66407,60.46623,,,,,,,
189.4766,,,76.78887,60.4161,,,,,,,
189.507,,,76.91373,60.36594,,,,,,,
189.5375,,,77.0388,60.31572,,,,,,,
189.568,,,77.16373,60.26559,,,,1.735338,,,
189.5985,,,77.48203,60.29747,,,,,,,
189.629,,,77.80019,60.32934,,,,,,,
189.6594,,,78.11849,60.36122,,,,,,,
189.6899,,,78.43728,60.39315,,,,,,,
189.7204,,,78.75559,60.42502,,,,1.245426,,,
189.7509,,,79.10378,,,,,,,,
189.7814,,,79.45181,,,,,,,,
189.8118,,,79.80068,,,,,,,,
189.8423,,,80.14871,,,,,,,,
189.8728,,,80.49684,,,,,1.910803,,,
189.9033,,,80.22174,,,,,,,,
189.9338,,,79.94621,,,,,,,,
189.9642,,,79.67109,,,,,,,,
189.9947,,,79.3961,,,,,,,,
190.0252,,,79.121,,,,,1.450527,,,
190.0557,,,79.19344,,,,,,,,
190.0862,,,79.26601,,,,,,,,
190.1166,,,79.33847,,,,,,,,
190.1471,,,79.4109,,,,,,,,
190.1776,,,79.48336,,,,,1.786985,,,
190.2081,,,80.14076,,,,,,,,
190.2386,,,80.79933,,,,,,,,
190.269,,,81.45688,,,,,,,,
190.2995,,,82.11413,,,,,,,,
190.33,,,82.77168,,,,,1.721813,,,
190.3605,,,83.34348,,,,,,,,
190.391,,,83.91616,,,,,,,,
190.4214,,,84.48793,,,,,,,,
190.4519,,,85.05946,,,,,,,,
190.4824,,,85.63124,,,,,1.63848,,,
190.5129,,,85.87978,,,,,,,,
190.5434,,,86.12852,,,,,,,,
190.5738,,,86.37689,,,,,,,,
190.6043,,,86.62514,,,,,,,,
190.6348,,,86.8735,,,,,1.426883,,,
190.6653,,,86.77188,,,,,,,,
190.6958,,,86.67027,,,,,,,,
190.7262,,,86.5686,,,,,,,,
190.7567,,,86.46699,,,,,,,,
190.7872,,,86.36568,,,,,1.168644,,,
190.8177,,,86.75459,,,,,,,,
190.8482,,,87.14333,,,,,,,,
190.8786,,,87.53225,,,,,,,,
190.9091,,,87.921,,,,,,,,
190.9396,,,88.31137,,,,,0.8979962,,,
190.9701,,,89.39317,,,,,,,,
191.0006,,,90.4745,,,,,,,,
191.031,,,91.55631,,,,,,,,
191.0615,,,92.63981,,,,,,,,
191.092,,,93.72076,,,,,1.148772,,,
191.1225,,,93.75726,,,,,,,,
191.153,,,93.79375,,,,,,,,
191.1834,,,93.83025,,,,,,,,
191.2139,,,93.86681,,,,,,,,
191.2444,,,93.90276,,,,,1.119354,,,
191.2749,,,93.11128,,,,,,,,
191.3054,,,92.32014,,,,,,,,
191.3358,,,91.52866,,,,,,,,
191.3663,,,90.73595,,,,,,,,
191.3968,,,89.94463,,,,,1.059834,,,
191.4273,,,89.4851,,,,,,,,
191.4578,,,89.02576,,,,,,,,
191.4882,,,88.56623,,,,,,,,
191.5187,,,88.10597,,,,,,,,
191.5492,,,87.64642,,,,,1.126521,,,
191.5797,,,87.14185,,,,,,,,
191.6102,,,86.6375,,,,,,,,
191.6406,,,86.13193,,,,,,,,
191.6711,,,85.62758,,,,,,,,
191.7016,,,85.1231,,,,,1.309749,,,
191.7321,,,85.10979,,,,,,,,
191.7626,,,85.09649,,,,,,,,
191.793,,,85.08317,,,,,,,,
191.8235,,,85.06987,,,,,,,,
191.854,,,85.05656,,,,,1.392285,,,
191.8845,,,84.68708,,,,,,,,
191.915,,,84.31703,,,,,,,,
191.9454,,,83.94756,,,,,,,,
191.9759,,,83.57824,,,,,,,,
192.0064,,,83.20877,,,,,1.424292,,,
192.0369,,,82.04826,,,,,,,,
192.0674,,,80.88583,,,,,,,,
192.0978,,,79.72523,,,,,,,,
192.1283,,,78.56512,,,,,,,,
192.1588,,,77.40451,,,,,1.281565,,,
192.1893,,,77.16476,,,,,,,,
192.2198,,,76.9249,,,,,,,,
192.2502,,,76.6854,,,,,,,,
192.2807,,,76.44601,,,,,,,,
192.3112,,,76.20653,,,,,1.5788,,,
192.3417,,,76.69337,,,,,,,,
192.3722,,,77.1813,,,,,,,,
192.4026,,,77.66848,,,,,,,,
192.4331,,,78.15543,,,,,,,,
192.4636,,,78.64261,,,,,1.569317,,,
192.4941,,,78.67979,,,,,,,,
192.5246,,,78.71662,,,,,,,,
192.555,,,78.75347,,,,,,,,
192.5855,,,78.79029,,,,,,,,
192.616,,,78.82713,,,,,1.661281,,,
192.6465,,,78.51769,,,,,,,,
192.677,,,78.20874,,,,,,,,
192.7074,,,77.89965,,,,,,,,
192.7379,,,77.59071,,,,,,,,
192.7684,,,77.28186,,,,,1.835591,,,
192.7989,,,77.77006,,,,,,,,
192.8294,,,78.25803,,,,,,,,
192.8598,,,78.74623,,,,,,,,
192.8903,,,79.23421,,,,,,,,
192.9208,,,79.72332,,,,,1.263976,,,
192.9513,,,80.15216,,,,,,,,
192.9818,,,80.5808,,,,,,,,
193.0122,,,81.00964,,,,,,,,
193.0427,,,81.43914,,,,,,,,
193.0732,,,81.8673,,,,,1.626045,,,
193.1037,,,81.42346,,,,,,,,
193.1342,,,80.97981,,,,,,,,
193.1646,,,80.53596,,,,,,,,
193.1951,,,80.09143,,,,,,,,
193.2256,,,79.64825,,,,,1.599545,,,
193.2561,,,80.29133,,,,,,,,
193.2866,,,80.93413,,,,,,,,
193.317,,,81.5772,,,,,,,,
193.3475,,,82.22128,,,,,,,,
193.378,,,82.86459,,,,,1.653774,,,
193.4085,,,84.02691,,,,,,,,
193.439,,,85.18873,,,,,,,,
193.4694,,,86.35104,,,,,,,,
193.4999,,,87.51518,,,,,,,,
193.5304,,,88.6771,,,,,1.659415,,,
193.5609,,,88.48434,,,,,,,,
193.5914,,,88.29167,,,,,,,,
193.6218,,,88.09853,,,,,,,,
193.6523,,,87.90586,,,,,,,,
193.6828,,,87.71304,,,,,1.431442,,,
193.7133,,,86.98658,,,,,,,,
193.7438,,,86.26044,,,,,,,,
193.7742,,,85.53253,,,,,,,,
193.8047,,,84.80639,,,,,,,,
193.8352,,,84.07994,,,,,1.182663,,,
193.8657,,,84.18656,,,,,,,,
193.8962,,,84.29337,,,,,,,,
193.9266,,,84.40002,,,,,,,,
193.9571,,,84.50662,,,,,,,,
193.9876,,,84.61327,,,,,1.405524,,,
194.0181,,,85.00295,,,,,,,,
194.0486,,,85.3933,,,,,,,,
194.079,,,85.78304,,,,,,,,
194.1095,,,86.1726,,,,,,,,
194.14,,,86.56234,,,,,1.37395,,,
194.1705,,,86.1965,,,,,,,,
194.201,,,85.82983,,,,,,,,
194.2314,,,85.46374,,,,,,,,
194.2619,,,85.0978,,,,,,,,
194.2924,,,84.73171,,,,,1.69754,,,
194.3229,,,84.01077,,,,,,,,
194.3534,,,83.28854,,,,,,,,
194.3838,,,82.56744,,,,,,,,
194.4143,,,81.84664,,,,,,,,
194.4448,,,81.12553,,,,,1.378247,,,
194.4753,,,80.67149,,,,,,,,
194.5058,,,80.21872,,,,,,,,
194.5362,,,79.76576,,,,,,,,
194.5667,,,79.313,,,,,,,,
194.5972,,,78.86004,,,,,1.055328,,,
194.6277,,,78.66113,,,,,,,,
194.6582,,,78.46291,,,,,,,,
194.6886,,,78.26461,,,,,,,,
194.7191,,,78.06639,,,,,,,,
194.7496,,,77.86838,,,,,1.485718,,,
194.7801,,,78.32867,,,,,,,,
194.8106,,,78.78876,,,,,,,,
194.841,,,79.24905,,,,,,,,
194.8715,,,79.71007,,,,,,,,
194.902,,,80.17029,,,,,1.266981,,,
194.9325,,,80.54522,,,,,,,,
194.963,,,80.91998,,,,,,,,
194.9934,,,81.29491,,,,,,,,
195.0239,,,81.67043,,,,,,,,
195.0544,,,82.04498,,,,,1.1075,,,
195.0849,,,81.89966,,,,,,,,
195.1154,,,81.75439,,,,,,,,
195.1458,,,81.60905,,,,,,,,
195.1763,,,81.46349,,,,,,,,
195.2068,,,81.31839,,,,,1.232407,,,
195.2373,,,81.57289,,,,,,,,
195.2678,,,81.82728,,,,,,,,
195.2982,,,82.08177,,,,,,,,
195.3287,,,82.33668,,,,,,,,
195.3592,,,82.59103,,,,,1.0434,,,
195.3897,,,82.49825,,,,,,,,
195.4202,,,82.40549,,,,,,,,
195.4506,,,82.3127,,,,,,,,
195.4811,,,82.21976,,,,,,,,
195.5116,,,82.12688,,,,,1.05106,,,
195.5421,,,81.66973,,,,,,,,
195.5726,,,81.21278,,,,,,,,
195.603,,,80.75471,,,,,,,,
195.6335,,,80.29777,,,,,,,,
195.664,,,79.84066,,,,,1.117652,,,
195.6945,,,79.84066,,,,,,,,
195.725,,,79.84066,,,,,,,,
195.7554,,,79.84066,,,,,,,,
195.7859,,,79.84066,,,,,,,,
195.8164,,,79.84066,,,,,1.541731,,,
195.8469,,,80.09447,,,,,,,,
195.8774,,,80.34869,,,,,,,,
195.9078,,,80.6025,,,,,,,,
195.9383,,,80.85621,,,,,,,,
195.9688,,,81.11003,,,,,1.87728,,,
195.9993,,,80.91772,,,,,,,,
196.0298,,,80.72501,,,,,,,,
196.0602,,,80.53259,,,,,,,,
196.0907,,,80.34026,,,,,,,,
196.1212,,,80.14785,,,,,1.015676,,,
196.1517,,,80.18051,,,,,,,,
196.1822,,,80.21332,,,,,,,,
196.2126,,,80.24607,,,,,,,,
196.2431,,,80.27881,,,,,,,,
196.2736,,,80.31156,,,,,1.029816,,,
196.3041,,,80.6788,,,,,,,,
196.3346,,,81.0468,,,,,,,,
196.365,,,81.41423,,,,,,,,
196.3955,,,81.78149,,,,,,,,
196.426,,,82.14891,,,,,1.446861,,,
196.4565,,,81.61422,,,,,,,,
196.487,,,81.08021,,,,,,,,
196.5174,,,80.54596,,,,,,,,
196.5479,,,80.01195,,,,,,,,
